full_name,contact_id
ONEILL LIMITED PARTNERSHIP -  - 712-252-4304,0011N00001FFtf9QAD
Council House Inc - Cheryl Berenson - 206-232-1433,0011N00001FFtfAQAT
CANAAN ASSOCIATES -  - 802-266-3982,0011N00001FFtfBQAT
costelloco - SJCH LP - 605-988-3788,0011N00001FFtfCQAT
BENETWOOD CORP -  - 814-899-0088,0011N00001FFtfDQAT
"Scottsdale Residence, Inc. -  - 216-504-6411",0011N00001FFtfEQAT
Friendship Retirement Corporation -  - 623-847-3006,0011N00001FFtfFQAT
"Union Congregational Church Homes, Inc. -  - 781-335-2667",0011N00001FFtfGQAT
TCB Cincinnati Mf Llc -  - 617-695-9595,0011N00001FFtfHQAT
SDG Housing Partners - June Park - 310-628-3670,0011N00001FFtfIQAT
James Associates - James Szymanski - 602-995-9183,0011N00001FFtfJQAT
Menlo Commercial Capital - Rick Padilla - 310-547-2191,0011N00001FFtfKQAT
LOVELAND HOUSING DEVELOPMENT CORPORATION -  - 970-667-2860,0011N00001FFtfLQAT
"Whpc-East Terrace, Llc -  - 608-663-6390",0011N00001FFtfMQAT
Beacon Management Corp - Alamance Partnership - 336-282-6000,0011N00001FFtfNQAT
"LFW, Inc. f/k/a The Habitat Company -  - 312-527-5400",0011N00001FFtfOQAT
Wynnewood Seniors Housing LP -  - 214-303-2136,0011N00001FFtfPQAT
ST. GEORGE AREA HOUSING CORPORATION -  - 843-563-2915,0011N00001FFtfQQAT
Stanwood Community and Senior Center -  - 360-629-7403,0011N00001FFtfRQAT
Impact Housing Dev Ltd - Jim Landreth - 715-357-3334,0011N00001FFtfSQAT
Gloucester County Housing Authority -  - 856-845-4959,0011N00001FFtfTQAT
City Of Ashland Housing Authority -  - 715-682-7066,0011N00001FFtfUQAT
HOLYOKE HOUSING AUTHORITY -  - 970-854-2245,0011N00001FFtfVQAT
"RP Management, Inc. -  - 484-708-5100",0011N00001FFtfWQAT
"INVESTMENT & MGMT GROUP, SE -  - 787-764-8374",0011N00001FFtfXQAT
HRI MANAGEMENT CORPORATION -  - 504-566-0204,0011N00001FFtfYQAT
Westland Gardens Limited Partnership -  - 216-439-3800,0011N00001FFtfZQAT
"Sherman Hills Holdings, LLC -  - 973-622-0073",0011N00001FFtfaQAD
Stewart Title - Jim Parsh - 949-476-0777,0011N00001FFtfbQAD
HOLDREGE HOUSING AUTHORITY -  - 308-995-8733,0011N00001FFtfcQAD
Strawberry Creek Lodge Foundation - Steven Carr - 510-524-3771,0011N00001FFtfdQAD
"Lnd-Jem, Inc. -  - 419-562-5590",0011N00001FFtfeQAD
"Roizman Development, Inc. - Israel Roizman - 610-278-1733",0011N00001FFtffQAD
"Taliafaro, Inc. -  - 615-259-4332",0011N00001FFtfgQAD
Fuller Investments -  - 715-634-2040,0011N00001FFtfhQAD
Signature Real Estate Inc - Business - 503-767-4543,0011N00001FFtfiQAD
Hudson Housing Authority - Business - 303-536-4501,0011N00001FFtfjQAD
Property Partnership Management - Frank Auman - 336-294-9199,0011N00001FFtfkQAD
Continental Investment Group - Andy Chang,0011N00001FFtflQAD
The Canaan Group - Norman Bullocks - 213-748-0250,0011N00001FFtfmQAD
Curtis Properties Inc - Helen Rask - 949-721-6877,0011N00001FFtfnQAD
"Calvin Court, Atlanta, Inc. -  - 404-261-1223",0011N00001FFtfoQAD
"Moffat Rd., Ltd. - David Tune - 256-533-1727",0011N00001FFtfpQAD
Centennial Property Management Llc - Business,0011N00001FFtfqQAD
Steamboat Trails -  - 513-553-1620,0011N00001FFtfrQAD
"SEPTEMBER PLACE ANNEX, INC. -  - 606-464-2464",0011N00001FFtfsQAD
"Lilac Way, L.P. -  - 512-264-1020",0011N00001FFtftQAD
"Cardinal Capital Management, Inc. -  - 414-727-9902",0011N00001FFtfuQAD
Eliza Bryant Center -  - 216-361-6141,0011N00001FFtfvQAD
"Windsong Village, Llc -  - 414-247-8666",0011N00001FFtfwQAD
Blackrock Realty Advisors Inc - Jeff Brown - 212-810-5300,0011N00001FFtfxQAD
"Asbury Atlantic, Inc. -  - 301-250-2032",0011N00001FFtfyQAD
"Cedar Place, Inc. -  - 515-733-2904",0011N00001FFtfzQAD
"HSG AUTHORITY OF THE CITY OF CLIFTON, KS -  - 913-455-3454",0011N00001FFtg0QAD
Scott & Quinn Management - Kim Roessler - 619-291-7002,0011N00001FFtg1QAD
"Assertive Management Group, LLC. -  - 806-418-8326",0011N00001FFtg2QAD
"Fairham Homes, Inc. -  - 513-554-4567",0011N00001FFtg3QAD
Housing Authority of the City of Del Rio -  - 830-774-6506,0011N00001FFtg4QAD
Petretti Realty Corp. -  - 262-551-7255,0011N00001FFtg5QAD
Heritage Square Limited -  - 440-775-0144,0011N00001FFtg6QAD
Third Century Development Corporation - Betty Walker - 786-255-5492,0011N00001FFtg7QAD
"Hilliard Memorial, Inc -  - 409-245-6582",0011N00001FFtg8QAD
"HVII, LLC - LLC HVII - 646-416-6536",0011N00001FFtg9QAD
HILLRISE MUTUAL HOUSING ASSOC - Inc Hillr - 717-291-1911,0011N00001FFtgAQAT
"Alameda Associates, Limited -  - 205-328-9600",0011N00001FFtgBQAT
CORRIGAN NEIGHBORHOOD ASSOCIATION INC -  - 402-733-3886,0011N00001FFtgCQAT
"East Harlem Pilot Block HDFC., Inc. - Pastor Mojica - 212-369-3755",0011N00001FFtiMQAT
COF Housing INC -  - 785-242-5035,0011N00001FFtiNQAT
BEAVER CITY HOUSING AUTHORITY -  - 308-268-6665,0011N00001FFtiOQAT
Uparc Inc. -  - 727-799-3330,0011N00001FFtiPQAT
"Landmark Management, Inc. -  - 260-563-1342",0011N00001FFtiQQAT
HOUSING AUTHORITY OF FLORENCE -  - 803-669-4163,0011N00001FFtiRQAT
Rich-Mar Properties IIi Inc - Business,0011N00001FFtiSQAT
Simon Asheroff Insurance Agency - Simon Agency - 310-550-7655,0011N00001FFtiTQAT
Riverside Research Inc - Riverside Inc - 714-971-3133,0011N00001FFtiUQAT
PEOPLES CO-OP MANAGEMENT SERVICES -  - 312-924-2100,0011N00001FFtiVQAT
Golden R Muir - Business,0011N00001FFtiWQAT
"South East Alabama Self Help Association, Inc -  - 334-727-2340",0011N00001FFtiXQAT
Falconite Development Group -  - 270-444-4074,0011N00001FFtiYQAT
LUBBOCK HOMESTEAD APARTMENTS LTD -  - 806-798-0211,0011N00001FFtiZQAT
"WHPC - Statewide, Llc, A Wisconsin Limited Liability Company -  - 608-663-6390",0011N00001FFtiaQAD
Smith Printing - Mike Smith - 949-250-9709,0011N00001FFtibQAD
"620 Summit, Inc -  - 262-522-1400",0011N00001FFticQAD
FF Properties LP -  - 858-457-2123,0011N00001FFtidQAD
Western Wisconsin Housing Company -  - 715-834-3411,0011N00001FFtieQAD
Housing Authority Of Jackson County - Housing County - 541-779-5785,0011N00001FFtifQAD
CHADRON HOUSING AUTHORITY -  - 308-432-3340,0011N00001FFtigQAD
Youngstown Community Housing Corp. -  - 330-746-5681,0011N00001FFtihQAD
Watauga Management LLC -  - 423-543-2274,0011N00001FFtiiQAD
Yarco Companies Inc - Clifton Cohn - 816-561-4240,0011N00001FFtijQAD
"Portland Habilitation Center, Inc. -  - 503-261-1266",0011N00001FFtikQAD
Sisters Of Sacred Hearts - Sister Regina - 808-735-6143,0011N00001FFtilQAD
GATEWAY ENTERPRISES - ,0011N00001FFtimQAD
ST Nicholas Greek Orthodox Church - Victoria Brown - 818-886-4040,0011N00001FFtinQAD
"SGF Management, Inc. -  - 330-454-8033",0011N00001FFtioQAD
Alton Management Corporation -  - 510-663-0177,0011N00001FFtipQAD
"Duval Assoc. For Residential Care,inc. -  - 904-355-0155",0011N00001FFtiqQAD
SINTON HOUSING AUTHORITY -  - 361-364-1901,0011N00001FFtirQAD
"Prospect, Inc. -  - 615-444-0597",0011N00001FFtisQAD
"Steven Scott Management, Inc. -  - 952-540-8600",0011N00001FFtitQAD
Nelson Management Group - BROADWAY ASSSOCIATES - 718-997-9500,0011N00001FFtiuQAD
Deutsche Bank - ,0011N00001FFtivQAD
Cerebral Palsy Research Foundation Of Ks Inc - Patrick Jonas - 316-630-9483,0011N00001FFtiwQAD
RNJ Nevada Street LLC - RNJ LLC - 917-542-3647,0011N00001FFtixQAD
"COMMUNITY SENIOR SERVICE CENTER, INC. -  - 913-755-4169",0011N00001FFtiyQAD
MORAVIAN DEVELOPMENT CORPORATION - David Roth - 215-866-1841,0011N00001FFtizQAD
"THE ELDERLY HSNG CORP OF FARIBAULT,MN NP CORP -  - 507-334-0100",0011N00001FFtj0QAD
118 East 111th Street Corporation -  - 212-663-3000,0011N00001FFtj1QAD
Sea Gulf Villa Ltd Partnership -  - 206-441-8866,0011N00001FFtj2QAD
Coummunity Arms Lp - Milanie Holden - 626-796-0683,0011N00001FFtj3QAD
National Management Corporation -  - 515-223-0300,0011N00001FFtj4QAD
Frances Lin - Te-Hua Lin - 714-968-6084,0011N00001FFtj5QAD
"Professional Property Management, Llc -  - 815-397-3755",0011N00001FFtj6QAD
Rodriguez Jones & Company - Thomas Jones - 714-772-4400,0011N00001FFtj7QAD
ROANOKE RHA -  - 540-983-9281,0011N00001FFtj8QAD
"Life Style, Inc. (mn) -  - 507-451-8524",0011N00001FFtj9QAD
"American Quality Housing, Llc -  - 512-387-2777",0011N00001FFtjAQAT
Villa Assumpta Inc - Richard Murphy - 772-234-1311,0011N00001FFtjBQAT
Aurora Housing Authority - Business - 303-340-1972,0011N00001FFtjCQAT
"Gideon Court, Inc. - Christine Mclaughlin - 815-758-1320",0011N00001FFtjDQAT
Marcus Management -  - 248-553-4700,0011N00001FFtjEQAT
Voit - Robert Vallera - 858-458-3337,0011N00001FFtjFQAT
Lake Shore Associates -  - 614-481-8106,0011N00001FFtjGQAT
Laurel Village Estates Lp - Jonathan Roper - 858-481-0214,0011N00001FFtjHQAT
"HILLSIDE TERRACE, L.P. -  - 818-290-7402",0011N00001FFtjIQAT
Marin County Hsg Dev Finance Corporation - Business - 415-491-2525,0011N00001FFtjJQAT
HLM/PAG Limited Partnership - GRETCHEN MAURER - 401-453-4455,0011N00001FFtjKQAT
"Definitive Properties, LLC -  - 856-559-5000",0011N00001FFtjLQAT
"Affordable Housing & Education & Dev, Inc. (AHEAD) -  - 603-444-1377",0011N00001FFtjMQAT
Dalton Senior Housing Inc -  - 706-272-7000,0011N00001FFtjNQAT
CENTENNIAL SQUARE -  - 320-235-7925,0011N00001FFtjOQAT
"WEST VUE HOME, INC. -  - 417-256-2152",0011N00001FFtjPQAT
Executive Management & Real Estate Ltd. -  - 563-556-1605,0011N00001FFtjQQAT
Dunlap Property Group - Nick Dunlap - 714-526-7377,0011N00001FFtjRQAT
AHE Group - Makani Maeva - 808-381-5958,0011N00001FFtjSQAT
"NORTHLAND APTS OF GLENCOE PARTNERSHIP, A MN  GP -  - 218-628-0311",0011N00001FFtjTQAT
Montana Mobility Impaired Housing -  - 612-645-7271,0011N00001FFtjUQAT
Tesco Properties - LARRY SISSON - 901-758-2040,0011N00001FFtjVQAT
Keyway Management Company -  - 515-225-4782,0011N00001FFtjWQAT
"LynCo, Inc. -  - 918-488-8485",0011N00001FFtjXQAT
"Nemer Apartments, LLC -  - 605-835-9256",0011N00001FFtjYQAT
"Brent Gardens, Ltd. -  - 205-933-1020",0011N00001FFtjZQAT
River Properties  MANAGEMENT -  - 314-517-4159,0011N00001FFtjaQAD
Centennial Village Corporation - Craig Cheney - 480-969-7562,0011N00001FFtjbQAD
"Ability Resources, Inc. -  - 817-377-1046",0011N00001FFtjcQAD
ARAPAHOE HOUSING AUTHORITY -  - 308-962-7669,0011N00001FFtjdQAD
"Meec, Inc -  - 309-286-7196",0011N00001FFtjeQAD
Somerset Pacific -  - 208-459-8522,0011N00001FFtjfQAD
William Banks -  - 207-526-4305,0011N00001FFtjgQAD
Bethesda Lutheran Communities -  - 920-261-3050,0011N00001FFtjhQAD
Western America Properties - James Perley - 310-374-4381,0011N00001FFtjiQAD
2410 C Street A Limited Partnership - Business - 916-366-3665,0011N00001FFtjjQAD
HUMMELSTOWN HSG. ASSOC. INC. -  - 717-566-8782,0011N00001FFtjkQAD
Connecticut Housing Finance Authority - Eric Chartman - 203-237-7400,0011N00001FFtjlQAD
Woodview Of Cincinnati -  - 513-662-5880,0011N00001FFtjmQAD
MJW Investments - Tony Annino - 310-395-3430,0011N00001FFtjnQAD
Van Wagenen Avenue Associates - John Skelly - 201-866-3888,0011N00001FFtjoQAD
"Erie Huron Counties Community Dba Cac Of Erie, Huron & Richland Counties, Inc. -  - 419-626-4320",0011N00001FFtjpQAD
"Scottdale Comm. Civic & Industrial Assn., Inc. -  - 724-887-9310",0011N00001FFtjqQAD
Darke County Housing Corp. -  - 937-548-0932,0011N00001FFtgXQAT
Garrison Place -  - 513-876-3590,0011N00001FFtgYQAT
Ampac Management -  - 323-268-2286,0011N00001FFtgZQAT
Pine Point Housing Development Corporation -  - 715-357-3334,0011N00001FFtgaQAD
Northaven Inc - Roger Edmark - 425-743-5725,0011N00001FFtgbQAD
"Crotona Park Redevelopment, LLC - Michael Lendino - 914-428-5805",0011N00001FFtgcQAD
Opportunity Manor A Non-Profit Corp - Burch Roark - 509-928-5952,0011N00001FFtgdQAD
imagineers LLC - Pondview Associates - 860-344-8157,0011N00001FFtgeQAD
"Portal Foster Center, Inc. -  - 608-831-8788",0011N00001FFtgfQAD
HOLIDAY GARDENS II LLC -  - 308-382-7766,0011N00001FFtggQAD
K & D Management Llc -  - 440-946-3600,0011N00001FFtghQAD
LaJuan Granger -  - 409-883-9949,0011N00001FFtgiQAD
Big Stone GAP RHA -  - 276-523-4788,0011N00001FFtgjQAD
ST Patrick  Catholic Church - Father Andrey - 415-421-3730,0011N00001FFtgkQAD
Matteson Compaines - Herb Canada - 650-802-1800,0011N00001FFtglQAD
"Infinity Property Management, Inc. -  - 503-625-6555",0011N00001FFtgmQAD
"Mike Eon Associates, Inc. -  - 207-283-3000",0011N00001FFtgnQAD
Renaissance Property Management Corporation - Business,0011N00001FFtgoQAD
Decatur Church Of Christ Senior Housing - Shannon Shakkour - 770-963-3878,0011N00001FFtgpQAD
ST. Georges Court -  - 770-229-5405,0011N00001FFtgqQAD
Allied Argenta Affordable Housing Llc - Brian Corbell - 310-394-9090,0011N00001FH9rgQAD
Buckeye Community Fourteen Lp -  - 614-942-2020,0011N00001FH9rhQAD
Mercy Outreach Ministries Inc -  - 877-829-5500,0011N00001FH9rmQAD
Mercy Outreach Ministries II -  - 419-725-5226,0011N00001FH9rnQAD
Southern Development Company Of Sylacauga -  - 334-273-0311,0011N00001FH9roQAD
Capital Realty Group Inc - Yolanda Green - 913-764-6896,0011N00001FH9s3QAD
The Santa Monica Christian Towers Inc - Yollie Kidwill,0011N00001FH9s4QAD
"Colonial Terrace, An Ohio General Partnership -  - 614-224-2083",0011N00001FH9s5QAD
Wisconsin Housing Preservation Corp -  - 608-663-6390,0011N00001FH9s6QAD
"Network Restorations II, Llc -  - 614-224-8446",0011N00001FH9s7QAD
St. Vincents Fruitland Apartments Limited -  - 208-664-3095,0011N00001FH9s1QAD
"Shoreline Plaza, Inc. -  - 208-345-4907",0011N00001FH9s2QAD
"First Richland-Morrow Housing, Inc. II -  - 614-451-9000",0011N00001FH9s8QAD
Brian and Vivien Mendenhall -  - 208-425-3958,0011N00001FH9sTQAT
The Millennia Companies - FRANK SINITO - 440-942-0848,0011N00001FH9sUQAT
"United Church Residences Of Winder, Georgia, Inc. -  - 740-382-4885",0011N00001FH9sVQAT
"Future Wisconsin Oconto, Llc -  - 608-836-1152",0011N00001FH9sWQAT
"RP Management, Inc. - MICHAEL COHEN - 267-251-5222",0011N00001FH9sXQAT
"The Apartments Of River Trace, Inc. -  - 515-288-4398",0011N00001FH9sYQAT
COMMUNITY ALLIANCE HOUSING CORPORATION VII -  - 402-341-5128,0011N00001FH9sOQAT
LIHC-Low Income Housing Corp - LP LP - 207-772-8800,0011N00001FH9sPQAT
Lakeview Village Phase II Inc -  - 317-244-5223,0011N00001FH9sQQAT
"Network Housing 91, Inc. -  - 614-487-6700",0011N00001FH9sRQAT
"Assisting Texas With Housing, Inc. -  - 512-452-4755",0011N00001FH9sSQAT
Highridge  Macfarlane Costa Housing Partners - Thomas Erickson - 424-258-2912,0011N00001FH9shQAD
"Shiloh Housing II, Inc. -  - 740-349-9136",0011N00001FH9siQAD
Tulsa Housing Authority - Angela Letzig - 918-582-0021,0011N00001FH9sjQAD
"RETIREE HOUSING OF MINNEAPOLIS, Inc -  - 216-360-8320",0011N00001FH9skQAD
Safran And Associates - Thomas Safran - 310-820-4888,0011N00001FH9slQAD
Fidelity National Title - Bobbie Purdy - 213-452-7104,0011N00001FH9smQAD
"Bnai Brith Wiregrass Senior Housing II, Inc. -  - 205-639-5073",0011N00001FH9snQAD
Marcus & Millichap - Nick Kazemi - 949-419-3333,0011N00001FH9soQAD
EMERALD HOUSING INC. -  - 307-877-3806,0011N00001FH9swQAD
Picerne Real Estate Group - Simmons Associates - 401-732-3700,0011N00001FH9sxQAD
Dawson Holdings Inc - Thomas Dawson - 801-244-6658,0011N00001FH9syQAD
"LAKEMARY CENTER HOMES, INC. -  - 913-557-4000",0011N00001FH9szQAD
Picerne Real Estate Group - Fairmount Apartments - 401-732-3700,0011N00001FH9t0QAD
Northwest Mill Creek LLC -  - 208-375-9407,0011N00001FH9t1QAD
"New Horizons Properties, Inc. -  - 352-332-7828",0011N00001FH9t2QAD
Dominium - Brendt Rusten - 763-354-5551,0011N00001FH9tAQAT
Capital Realty Group - Mark Esteif - 845-694-5213,0011N00001FH9tBQAT
Mosaic Housing Corp XI -  - 402-896-3884,0011N00001FH9tCQAT
Yarco - LP L - 816-561-4240,0011N00001FH9tDQAT
North Platte Odd Fellows Housing Corporation - ODD CORPORATION - 308-534-5642,0011N00001FH9tEQAT
Yarco - INC NOWLI - 816-561-4240,0011N00001FH9tFQAT
"Network Housing 2005, Inc. -  - 614-487-6700",0011N00001FH9tGQAT
Fidelity National Title - David James - 949-622-4845,0011N00001FH9tPQAT
Clarion Partners - Khalid Rashid - 213-236-3473,0011N00001FH9tQQAT
"Nbc-Usa Housing Association I, Inc. -  - 504-514-5471",0011N00001FH9tRQAT
"Southern Development Co. Of Ashland, Ltd. -  - 334-273-0311",0011N00001FH9tSQAT
Rembrandt Eastward Llc -  - 801-621-3390,0011N00001FH9tTQAT
METROPOLITAN ASSOCIATES DEVELOPMENT CORP. -  - 414-276-1515,0011N00001FH9tUQAT
ACCESSIBLE SPACE NORTH -  - 651-645-7271,0011N00001FH9tVQAT
TransUnion - Roger Butler - 561-226-9676,0011N00001FH9tWQAT
HDSI-Housing Development Services Inc -  - 310-474-5455,0011N00001FH9tiQAD
MRK Partners Inc - Joi Adams - 310-545-2587,0011N00001FH9tjQAD
COMMUNITY ALLIANCE HOUSING CORPORATION V -  - 402-341-5128,0011N00001FH9tkQAD
"Albany Housing V, Inc. -  - 229-888-6852",0011N00001FH9tlQAD
"Southwest Florida Gwi Housing Xiv, Inc. -  - 239-995-2106",0011N00001FH9tmQAD
Lutheran Social Services Of Central Ohio Centerburg Housing Inc -  - 614-228-5200,0011N00001FH9tnQAD
"Community Reinvestment Foundation Vii, Inc. -  - 317-554-2109",0011N00001FH9toQAD
Community Development Commission Of N C - Alfredo Ybarra - 619-336-4279,0011N00001FH9tpQAD
Cordova & Associates Inc - Henry Cordova - 626-859-3004,0011N00001FH9tqQAD
"Community Reinvestment Foundation-Iv, Inc. -  - 317-554-2100",0011N00001FH9trQAD
"Future Wisconsin Terrace Apartments, Llc -  - 608-836-2920",0011N00001FH9tsQAD
"Amy Lyn Kellogg, LLC -  - 801-531-9200",0011N00001FH9u5QAD
Clarion Partners - Sarah Aratani - 213-236-3409,0011N00001FH9u6QAD
Uparc Housing Inc. -  - 727-799-3330,0011N00001FH9u7QAD
"Arbor Park Phase Three Associates, L. P. -  - 561-998-0700",0011N00001FH9u8QAD
Vitus Development - Greg Dunfield - 206-621-7420,0011N00001FH9u9QAD
"American Properties Team, Inc - Gerard Doherty - 978-969-1227",0011N00001FH9uAQAT
"Nbc-Usa Housing, Inc., 9 -  - 504-524-5471",0011N00001FH9uBQAT
The Kraus Organization - Aldus Company - 718-274-5000,0011N00001FH9uCQAT
"Access Housing Of Carroll County, Inc. -  - 219-583-8223",0011N00001FH9uDQAT
Whitaker Facilities Corp - Daniel Whitaker - 619-238-1832,0011N00001FH9uEQAT
Retirement Housing Foundation - Laverne Joseph - 562-799-1459,0011N00001FH9uFQAT
"Lutheran Social Services Of Central Ohio Groveport Housing, Inc. -  - 614-228-5200",0011N00001FH9uGQAT
Kiemle & Hagood Co - Larry Soehren - 509-838-6541,0011N00001FH9uRQAT
Westgate Management Company Inc - Steven Friedman - 609-895-8890,0011N00001FH9uSQAT
"Miami Valley Lutheran Hsg Assoc Of Ind Ix, Inc. -  - 937-433-2140",0011N00001FH9uTQAT
"Nbc-Usa Housing, Inc., 32 -  - 504-542-5471",0011N00001FH9uUQAT
Plano Community Home Phase V Inc. -  - 972-867-1905,0011N00001FH9uVQAT
Jonathan Rose Companies - Chloe Unger - 917-542-3636,0011N00001FH9uWQAT
"LSS Housing, 26th Street, Inc. -  - 414-281-4400",0011N00001FH9uXQAT
National Church Residences Of Holly Hill Inc -  - 614-451-2151,0011N00001FH9uYQAT
Network Housing 1994 Petzinger Inc. -  - 614-487-6700,0011N00001FH9uZQAT
Advanced Group - Rick Julian - 949-595-5900,0011N00001FH9uaQAD
Omni New York - David Fleming - 646-502-7196,0011N00001FH9vpQAD
Capital Realty Group - Samson Rosner - 845-694-7082,0011N00001FH9vqQAD
Urban Innovations - Urban-Walsh LP - 312-222-0777,0011N00001FH9vrQAD
Mosaic Housing Corporation XII -  - 402-896-3884,0011N00001FH9vsQAD
"BUILDING FUTURES, INC. -  - 402-370-3503",0011N00001FH9vtQAD
Kappa Alpha Psi Fraternity House II -  - 216-285-5840,0011N00001FH9vuQAD
Southport Financial Services Inc. - Scott Seckinger - 813-288-6988,0011N00001FH9vvQAD
WNC Companies - Karen Buckland - 949-236-8135,0011N00001FH9vwQAD
Community Housing Management Services - Sylvia Karl - 626-403-5880,0011N00001FH9vxQAD
"National Church Residences Of Wapakoneta, Oh -  - 614-451-2151",0011N00001FH9vyQAD
"Miami Valley Lutheran Hsg Assoc Of Ind., Inc. -  - 937-436-6892",0011N00001FH9vzQAD
Security Properties - Brian Fulbright - 206-628-8012,0011N00001FH9w0QAD
Creative Housing Inc Xi -  - 614-418-7725,0011N00001FH9w1QAD
Rocky Mountain Manor -  - 307-754-4535,0011N00001FH9w2QAD
New Birch Manor I Associates Llc -  - 216-591-0881,0011N00001FH9w3QAD
La Grande Retirement Apartments Llc - Doug Chrisman - 541-426-3820,0011N00001FH9w4QAD
Wingate Management Co. Inc. -  - 781-707-9100,0011N00001FH9usQAD
Lutheran Social Services Of Central Ohio Little Brook Housing Inc -  - 614-228-5200,0011N00001FH9utQAD
Gene B Glick Company Inc - David Barrett - 317-469-0400,0011N00001FH9uuQAD
Apple Grove Homes II Inc -  - 330-424-9573,0011N00001FH9uvQAD
"Poweshiek Area Housing, Inc. -  - 641-236-8756",0011N00001FH9uwQAD
"Life Concepts Group Home II, Inc. -  - 407-218-4300",0011N00001FH9uxQAD
Cambridge Arms Ltd -  - 614-481-8106,0011N00001FH9uyQAD
Champion Real Estate Company - Ariya Tehrani - 310-312-8020,0011N00001FH9uzQAD
"Independent Living Horizons, Eight, Inc. -  - 706-823-8502",0011N00001FH9v0QAD
Miami Valley Lutheran Hsg. Assoc. IIi -  - 513-433-2140,0011N00001FH9v1QAD
Capital Realty Group - Mark Steif - 845-596-4959,0011N00001FH9v2QAD
Kenwood Place II -  - 317-921-1950,0011N00001FH9v3QAD
CSI Support & Development - Essex Corporation - 586-753-9002,0011N00001FH9v4QAD
Nixon Peabody - Richard Price - 202-585-8716,0011N00001FH9v5QAD
"Westside Manor, A Limited Partnership - Wayne Jackson - 641-782-7074",0011N00001FH9v6QAD
"Albany Housing, Inc. -  - 912-888-6852",0011N00001FH9v7QAD
The Kraus Organization - Stephen Kraus - 212-677-3000,0011N00001FH9v8QAD
Telesis Corp - Kevin Smith - 202-333-8447,0011N00001FH9vcQAD
Preservation Partners Development - William Szymczak - 310-802-6670,0011N00001FH9vdQAD
Monroe Group - Hud Karshmer - 303-226-9120,0011N00001FH9veQAD
Buckeye Community Fifteen Lp -  - 614-942-2020,0011N00001FH9vfQAD
"United Church Residences Of N. Lewisburg, Oh Inc. -  - 740-382-4885",0011N00001FH9vgQAD
First Richland Morrow Housing IIi Inc -  - 614-451-9000,0011N00001FH9vhQAD
Greystone Court LLC -  - 208-343-8877,0011N00001FH9viQAD
"Ames Ecumenical Housing, Inc. - Ron Matthews - 515-232-2865",0011N00001FH9vjQAD
"Arc Living, Inc. -  - 208-343-5583",0011N00001FH9vkQAD
Walker Senior Housing Corporation I -  - 612-827-8465,0011N00001FH9vlQAD
Intercontinental Affordable Housing Inc - Marco Gomez - 562-826-7259,0011N00001FH9vmQAD
Acacia Capital Corporation - Graham Davidson - 650-372-6479,0011N00001FH9vnQAD
United Church Residences Of Delaware Ohio Inc -  - 740-382-4885,0011N00001FH9voQAD
RW Selby & Company - Josh Trifunovic - 310-820-5151,0011N00001FH9wcQAD
North Platte Odd Fellows Housing Corporation - Don Lakey - 308-532-3323,0011N00001FH9wdQAD
"Plaza View IIi, Inc. -  - 216-746-5681",0011N00001FH9weQAD
Steele Properties Llc - Zach Chenault - 303-226-9120,0011N00001FH9wfQAD
"Accessible Space, Inc. -  - 651-645-7271",0011N00001FH9wgQAD
"John OBrien House, LTD -  - 208-664-3095",0011N00001FH9whQAD
"National Church Residences Of Georgetown Road, Indiana -  - 614-451-2151",0011N00001FH9wiQAD
Colliers International - Pat Swanson - 949-724-5564,0011N00001FH9wjQAD
"Easter Seals Housing Solutions, Inc. -  - 406-761-3680",0011N00001FH9wkQAD
United Church Residences Of Indianapolis -  - 614-382-4885,0011N00001FH9wlQAD
"Southwest Florida Gwi Housing Ix, Inc. -  - 239-995-2106",0011N00001FH9wmQAD
First Realty Management Corporation - BATTLES COMPANY - 617-423-7000,0011N00001FH9wnQAD
NDC -real estate management - VILLAGE ASSOCIATES - 412-647-7400,0011N00001FH9woQAD
Network Housing 90 Inc. -  - 614-487-6700,0011N00001FH9wpQAD
Triumph Management Company - Donald Feder - 310-247-1988,0011N00001FH9wqQAD
Buckeye Community Sixteen Lp -  - 614-942-2020,0011N00001FH9wrQAD
"Homewood Terrace Mutual Homes, inc. -  - 253-839-9435",0011N00001FH9wsQAD
Cheyenne Housing Authority -  - 307-633-8317,0011N00001FH9wUQAT
Intercontinental Affordable Housing Inc - Oliver Mckinney - 562-826-7259 - Oliver McKinney - 562-826-7259,0011N00001FH9wVQAT
GHC Housing - Gregory Perlman - 818-808-0600,0011N00001FH9wWQAT
Plaza View II Inc. -  - 330-746-6359,0011N00001FH9wXQAT
WNC Companies - Jack Aronson - 415-746-0666,0011N00001FH9wYQAT
Reiner Communities - Sean Burrowes - 949-753-5087,0011N00001FH9wZQAT
Elderly Housing Dev and Oper Corp - Steve Protulis - 954-835-9200,0011N00001FH9waQAD
Clarion Partners - Kenneth McCarren - 213-236-3407,0011N00001FH9wbQAD
"Medina Creative Living, Inc. -  - 330-591-4434",0011N00001FH9x1QAD
MJ Peterson Real Estate - Princeton Associates - 716-688-1234,0011N00001FH9x2QAD
Marcus & Millichap - John Nguyen - ,0011N00001FH9x3QAD
The Millennia Companies - Frank Sinito - 216-520-1250,0011N00001FH9x4QAD
PacifiCap Management Inc. -  - 503-288-6210,0011N00001FH9x5QAD
HERITAGE TOWERS INC -  - 307-674-8825,0011N00001FH9x6QAD
